matched_key,dataset_name,backbone_type,run_id,target_domain,support_seed,support_size_requested,sampling_policy,sampling_policy_effective,support_gap,metadata_gap,embedding_gap,normalized_gap_reduction_vs_metadata,normalized_gap_reduction_vs_static_embedding,top1_delta_vs_metadata,top1_delta_vs_static_embedding,safe_audit
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|17|16|class_balanced|class_balanced|target400_seed17_class_balanced_k16,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,17,16,class_balanced,class_balanced,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|17|16|random|random|target400_seed17_random_k16,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,17,16,random,random,0.8894392058419756,0.0,0.0,-0.8894392058419756,-0.8894392058419756,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|17|32|class_balanced|class_balanced|target400_seed17_class_balanced_k32,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,17,32,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|17|32|random|random|target400_seed17_random_k32,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,17,32,random,random,0.03222661484234987,0.03222661484234987,0.03222661484234987,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|17|4|class_balanced|class_balanced|target400_seed17_class_balanced_k4,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,17,4,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|17|4|random|random|target400_seed17_random_k4,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,17,4,random,random,0.8376379265379604,0.0,0.0,-0.8376379265379604,-0.8376379265379604,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|17|64|class_balanced|class_balanced|target400_seed17_class_balanced_k64,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,17,64,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|17|64|random|random|target400_seed17_random_k64,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,17,64,random,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|17|8|class_balanced|class_balanced|target400_seed17_class_balanced_k8,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,17,8,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|17|8|random|random|target400_seed17_random_k8,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,17,8,random,random,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|23|16|class_balanced|class_balanced|target400_seed23_class_balanced_k16,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,23,16,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|23|16|random|random|target400_seed23_random_k16,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,23,16,random,random,0.942097432076811,0.0,0.0,-0.942097432076811,-0.942097432076811,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|23|32|class_balanced|class_balanced|target400_seed23_class_balanced_k32,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,23,32,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|23|32|random|random|target400_seed23_random_k32,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,23,32,random,random,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|23|4|class_balanced|class_balanced|target400_seed23_class_balanced_k4,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,23,4,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|23|4|random|random|target400_seed23_random_k4,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,23,4,random,random,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|23|64|class_balanced|class_balanced|target400_seed23_class_balanced_k64,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,23,64,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|23|64|random|random|target400_seed23_random_k64,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,23,64,random,random,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|23|8|class_balanced|class_balanced|target400_seed23_class_balanced_k8,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,23,8,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|23|8|random|random|target400_seed23_random_k8,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,23,8,random,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|31|16|class_balanced|class_balanced|target400_seed31_class_balanced_k16,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,31,16,class_balanced,class_balanced,0.13284269410069324,0.13284269410069324,0.13284269410069324,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|31|16|random|random|target400_seed31_random_k16,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,31,16,random,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|31|32|class_balanced|class_balanced|target400_seed31_class_balanced_k32,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,31,32,class_balanced,class_balanced,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|31|32|random|random|target400_seed31_random_k32,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,31,32,random,random,1.0,0.11157556396816232,0.11157556396816232,-0.8884244360318376,-0.8884244360318376,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|31|4|class_balanced|class_balanced|target400_seed31_class_balanced_k4,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,31,4,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|31|4|random|random|target400_seed31_random_k4,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,31,4,random,random,0.9804304867810922,0.0,0.0,-0.9804304867810922,-0.9804304867810922,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|31|64|class_balanced|class_balanced|target400_seed31_class_balanced_k64,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,31,64,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|31|64|random|random|target400_seed31_random_k64,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,31,64,random,random,0.22639459226053626,0.22639459226053626,0.22639459226053626,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|31|8|class_balanced|class_balanced|target400_seed31_class_balanced_k8,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,31,8,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1538_seed42|400|31|8|random|random|target400_seed31_random_k8,breakhis,dinov2_vitb14,2026-03-18_1538_seed42,400,31,8,random,random,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|17|16|class_balanced|class_balanced|target100_seed17_class_balanced_k16,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,17,16,class_balanced,class_balanced,0.2705341025426075,0.0,1.0,-0.2705341025426075,0.7294658974573924,-1.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|17|16|random|random|target100_seed17_random_k16,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,17,16,random,random,1.0,1.0,0.9285909264192489,0.0,-0.0714090735807511,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|17|32|class_balanced|class_balanced|target100_seed17_class_balanced_k32,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,17,32,class_balanced,class_balanced,0.20136190204391538,0.0,1.0,-0.20136190204391538,0.7986380979560846,-1.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|17|32|random|random|target100_seed17_random_k32,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,17,32,random,random,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|17|4|class_balanced|class_balanced|target100_seed17_class_balanced_k4,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,17,4,class_balanced,class_balanced,0.06515847537686756,0.06515847537686756,1.0,0.0,0.9348415246231324,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|17|4|random|random|target100_seed17_random_k4,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,17,4,random,random,0.22513524619187253,0.0,1.0,-0.22513524619187253,0.7748647538081275,-1.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|17|64|class_balanced|random_fallback|target100_seed17_random_fallback_k64,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,17,64,class_balanced,random_fallback,1.0,0.0,0.2279075954037388,-1.0,-0.7720924045962612,-1.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|17|64|random|random|target100_seed17_random_k64,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,17,64,random,random,1.0,0.0,0.2279075954037388,-1.0,-0.7720924045962612,-1.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|17|8|class_balanced|class_balanced|target100_seed17_class_balanced_k8,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,17,8,class_balanced,class_balanced,0.3647629896566358,0.0,1.0,-0.3647629896566358,0.6352370103433642,-1.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|17|8|random|random|target100_seed17_random_k8,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,17,8,random,random,0.3676186925796986,0.3676186925796986,1.0,0.0,0.6323813074203014,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|23|16|class_balanced|class_balanced|target100_seed23_class_balanced_k16,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,23,16,class_balanced,class_balanced,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|23|16|random|random|target100_seed23_random_k16,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,23,16,random,random,0.8714769316851703,0.8714769316851703,1.0,0.0,0.12852306831482974,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|23|32|class_balanced|class_balanced|target100_seed23_class_balanced_k32,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,23,32,class_balanced,class_balanced,1.0,0.2685624350786887,1.0,-0.7314375649213113,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|23|32|random|random|target100_seed23_random_k32,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,23,32,random,random,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|23|4|class_balanced|class_balanced|target100_seed23_class_balanced_k4,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,23,4,class_balanced,class_balanced,0.2893188412410717,0.2893188412410717,1.0,0.0,0.7106811587589283,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|23|4|random|random|target100_seed23_random_k4,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,23,4,random,random,0.13397978799171315,0.0,1.0,-0.13397978799171315,0.8660202120082868,-1.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|23|64|class_balanced|random_fallback|target100_seed23_random_fallback_k64,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,23,64,class_balanced,random_fallback,1.0,1.0,0.913782233513226,0.0,-0.08621776648677404,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|23|64|random|random|target100_seed23_random_k64,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,23,64,random,random,1.0,1.0,0.913782233513226,0.0,-0.08621776648677404,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|23|8|class_balanced|class_balanced|target100_seed23_class_balanced_k8,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,23,8,class_balanced,class_balanced,0.11878478586673767,0.11878478586673767,1.0,0.0,0.8812152141332623,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|23|8|random|random|target100_seed23_random_k8,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,23,8,random,random,0.37621205619241244,0.0,1.0,-0.37621205619241244,0.6237879438075875,-1.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|31|16|class_balanced|class_balanced|target100_seed31_class_balanced_k16,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,31,16,class_balanced,class_balanced,1.0,0.6334899182693156,0.6334899182693156,-0.36651008173068444,-0.36651008173068444,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|31|16|random|random|target100_seed31_random_k16,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,31,16,random,random,1.0,1.0,0.9533750012123364,0.0,-0.046624998787663574,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|31|32|class_balanced|class_balanced|target100_seed31_class_balanced_k32,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,31,32,class_balanced,class_balanced,1.0,0.0,0.9815594852585239,-1.0,-0.01844051474147612,-1.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|31|32|random|random|target100_seed31_random_k32,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,31,32,random,random,0.9722417448643121,0.9722417448643121,1.0,0.0,0.02775825513568786,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|31|4|class_balanced|class_balanced|target100_seed31_class_balanced_k4,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,31,4,class_balanced,class_balanced,0.3285325688172171,0.3285325688172171,0.3285325688172171,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|31|4|random|random|target100_seed31_random_k4,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,31,4,random,random,1.0,0.00358430654167099,1.0,-0.996415693458329,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|31|64|class_balanced|random_fallback|target100_seed31_random_fallback_k64,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,31,64,class_balanced,random_fallback,0.575424380558859,0.575424380558859,1.0,0.0,0.424575619441141,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|31|64|random|random|target100_seed31_random_k64,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,31,64,random,random,0.575424380558859,0.575424380558859,1.0,0.0,0.424575619441141,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|31|8|class_balanced|class_balanced|target100_seed31_class_balanced_k8,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,31,8,class_balanced,class_balanced,0.6540745870808307,0.6540745870808307,0.6540745870808307,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|100|31|8|random|random|target100_seed31_random_k8,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,100,31,8,random,random,1.0,0.3039451642714085,1.0,-0.6960548357285915,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|17|16|class_balanced|class_balanced|target200_seed17_class_balanced_k16,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,17,16,class_balanced,class_balanced,0.4345857162479039,0.0,0.0,-0.4345857162479039,-0.4345857162479039,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|17|16|random|random|target200_seed17_random_k16,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,17,16,random,random,0.4328197566251563,0.0,0.0,-0.4328197566251563,-0.4328197566251563,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|17|32|class_balanced|class_balanced|target200_seed17_class_balanced_k32,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,17,32,class_balanced,class_balanced,0.41059966828933087,0.0,0.0,-0.41059966828933087,-0.41059966828933087,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|17|32|random|random|target200_seed17_random_k32,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,17,32,random,random,0.5980563310973779,0.0,0.0,-0.5980563310973779,-0.5980563310973779,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|17|4|class_balanced|class_balanced|target200_seed17_class_balanced_k4,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,17,4,class_balanced,class_balanced,0.30398709743853103,0.0,1.0,-0.30398709743853103,0.696012902561469,-1.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|17|4|random|random|target200_seed17_random_k4,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,17,4,random,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|17|64|class_balanced|random_fallback|target200_seed17_random_fallback_k64,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,17,64,class_balanced,random_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|17|64|random|random|target200_seed17_random_k64,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,17,64,random,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|17|8|class_balanced|class_balanced|target200_seed17_class_balanced_k8,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,17,8,class_balanced,class_balanced,0.37531680879498347,0.0,0.0,-0.37531680879498347,-0.37531680879498347,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|17|8|random|random|target200_seed17_random_k8,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,17,8,random,random,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|23|16|class_balanced|class_balanced|target200_seed23_class_balanced_k16,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,23,16,class_balanced,class_balanced,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|23|16|random|random|target200_seed23_random_k16,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,23,16,random,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|23|32|class_balanced|class_balanced|target200_seed23_class_balanced_k32,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,23,32,class_balanced,class_balanced,0.4211024315098641,0.0,0.0,-0.4211024315098641,-0.4211024315098641,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|23|32|random|random|target200_seed23_random_k32,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,23,32,random,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|23|4|class_balanced|class_balanced|target200_seed23_class_balanced_k4,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,23,4,class_balanced,class_balanced,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|23|4|random|random|target200_seed23_random_k4,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,23,4,random,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|23|64|class_balanced|random_fallback|target200_seed23_random_fallback_k64,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,23,64,class_balanced,random_fallback,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|23|64|random|random|target200_seed23_random_k64,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,23,64,random,random,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|23|8|class_balanced|class_balanced|target200_seed23_class_balanced_k8,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,23,8,class_balanced,class_balanced,0.30758496498024535,0.0,1.0,-0.30758496498024535,0.6924150350197547,-1.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|23|8|random|random|target200_seed23_random_k8,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,23,8,random,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|31|16|class_balanced|class_balanced|target200_seed31_class_balanced_k16,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,31,16,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|31|16|random|random|target200_seed31_random_k16,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,31,16,random,random,0.44456928302276194,0.0,0.0,-0.44456928302276194,-0.44456928302276194,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|31|32|class_balanced|class_balanced|target200_seed31_class_balanced_k32,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,31,32,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|31|32|random|random|target200_seed31_random_k32,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,31,32,random,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|31|4|class_balanced|class_balanced|target200_seed31_class_balanced_k4,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,31,4,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|31|4|random|random|target200_seed31_random_k4,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,31,4,random,random,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|31|64|class_balanced|random_fallback|target200_seed31_random_fallback_k64,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,31,64,class_balanced,random_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|31|64|random|random|target200_seed31_random_k64,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,31,64,random,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|31|8|class_balanced|class_balanced|target200_seed31_class_balanced_k8,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,31,8,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|200|31|8|random|random|target200_seed31_random_k8,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,200,31,8,random,random,0.3875679811125902,0.0,0.0,-0.3875679811125902,-0.3875679811125902,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|40|17|16|class_balanced|class_balanced|target40_seed17_class_balanced_k16,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,40,17,16,class_balanced,class_balanced,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|40|17|16|random|random|target40_seed17_random_k16,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,40,17,16,random,random,0.5343328153347937,0.5343328153347937,0.5343328153347937,0.0,0.0,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|40|17|32|class_balanced|class_balanced|target40_seed17_class_balanced_k32,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,40,17,32,class_balanced,class_balanced,1.0,0.21224434127922723,0.21224434127922723,-0.7877556587207728,-0.7877556587207728,0.0,0.0,1
breakhis|dinov2_vitb14|2026-03-18_1540_seed43|40|17|32|random|random|target40_seed17_random_k32,breakhis,dinov2_vitb14,2026-03-18_1540_seed43,40,17,32,random,random,0.42947527517834827,0.42947527517834827,0.42947527517834827,0.0,0.0,0.0,0.0,1
